index,comment,n_star,date_time,label
4746,"Máy mình bị loạn cảm ứng , a70 mới có bản cập sửa lỗi tháng 5 , ai sài cập nhật là hết ,mình chơi game hết lỗi rôi ,vân tay nhạy hơn trước , xém nữa đem trả rồi",4,26/05/2019,{FEATURES#Neutral};{PERFORMANCE#Positive};
4747,mọi thứ sài rất tốt.nhưg mà có cái bắt mạg 4g kém điện thoại đag cầm trên tay mà cũg khôg di chuyển nhưg mạg lại chuyển qua h+ rồi khôg tự động khôi phục 4g nữa,5,20/04/2020,{FEATURES#Negative};{GENERAL#Positive};
4748,"Máy cấu hình ok trong tầm giá, có camera hơi tệ, đặc biệt là camera trước trắng bệt...",4,9/5/2020,{CAMERA#Negative};{PERFORMANCE#Positive};{PRICE#Neutral};
4749,Mọi người cho mình hỏi iPhone 11 sài có ok ko vậy mình đang muốn mua sài ma chưa biết về sản phẩm,5,5/1/2020,{OTHERS};
4750,Dùng rất ok máy pin rất trâu với giá cực kì hợp lí 7trieu790 quá hợp vs những người thiếu đk như tôi,5,3/10/2019,{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};
4751,Mọi ng oi.. ! Những bạn nào đang bị lỗi khi gắn tai nghe vào máy mà cảm ưng bị loạn thì mik có cách khắc phục đây! Mọi ng chi càn tháo bỏ tấm dán màn hình đó ra thay bằng tấm kính cường lực sẽ hết bị lỗi nhá..!,4,20/10/2019,{FEATURES#Negative};{OTHERS};
4752,Máy đơ chậm. Camera nói 4 cái thì ngon. Nhưng thật chất quá tệ. Khuyên thật ae nào muốn mua loại này thì xem lại,1,17/02/2020,{CAMERA#Negative};{PERFORMANCE#Negative};{GENERAL#Neutral};
4753,"Mình mới mua , mà chụp hình đã có cảm giác lag như thế này rồi , máy chụp không được ổn cho lắm",1,30/07/2020,{CAMERA#Negative};
4754,"Các tác vụ rất mượt, pin chấm 7/10, camera 8/10, sạc rất nhanh tầm 80 phút đầy, máy hơi to cầm nắm lúc đầu sẽ không quen tay, màu sắc để tự nhiên thì hơi nhạt, chọn sinh động thì tươi hơn.",4,5/2/2020,{SCREEN#Negative};{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Negative};
4755,"Hàng tàu chỉ đầu tư mỗi cái chụp hình, còn lại ko ổn; đó là chưa kể cài phần mềm gián điệp.",1,6/2/2020,{CAMERA#Positive};{PERFORMANCE#Negative};{GENERAL#Negative};
4756,"Mua máy dc 1 tháng, dùng rất thích, chụp ảnh đẹp, pin dùng vừa sạc nhanh lại trâu. Rất ưng",5,13/06/2020,{CAMERA#Positive};{BATTERY#Positive};{GENERAL#Positive};
4757,Con này bộ nhớ trong khủng nhỉ 128G luôn . 5 triệu thì ngon. Nhung chạy chíp p60 thì hợp lý .chíp hơi yếu,1,9/6/2020,{PERFORMANCE#Negative};{STORAGE#Positive};{PRICE#Positive};
4758,"Camera giọt nước to hơn hình minh họa, còn nhũng chức năng khác thì ổn so với tầm giá tuy nhiên nếu có thể thì hãy cân nhắc giá thêm vì nó rất gần vs joy2 + sẽ bị mất giá",3,20/03/2020,{CAMERA#Negative};{PRICE#Negative};{GENERAL#Positive};
4759,quá tuyệt vời pin trâu chơi lq mượt sac nhanh chụp hình full đẹp bắt wifi nhanh tuy diện tích màng hình lớn nhưng cầm rất vừa tay nói chung là rất tốt hihi,5,15/06/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
4760,"Mới mua con này được nửa tháng. Màn hình to,rất ok. Sạc nhanh. Nhưng loa bé quá,camera k nét bằng oppo",4,5/6/2020,{SCREEN#Positive};{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};{OTHERS};
4761,"Mua được 3 ngày nhìn chung thiết kế ổn, cam đủ dùng(mình không xài cam nhiều), màn hình mượt , pin thì đủ dùng trong 1 ngày với tác vụ bình thường cũng như vài game nhẹ
Nhược điểm máy nóng lên khá nhanh nhưng ở mức chấp nhận được",4,28/04/2020,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Negative};{DESIGN#Positive};
4762,"Mới mua được vài hôm, thấy nhân viên TGDD nhiệt tình quá, sản phẩm Ultra này không chê vào đâu được, mình từ Iphone X chuyển sang thấy trải nghiệm hoàn hảo quá",5,17/04/2020,{GENERAL#Positive};{SER&ACC#Positive};
4763,"máy đẹp. mỗi tội hết màu good. máy dùng ok. lướt wed cả sáng mất có 10% pin. nhân viên nhiệt tình, chu đáo!",5,23/03/2017,{BATTERY#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
4764,"Sp rất ok
Hiệu năng ngang ngửa iphone 11
Sử dụng để giải trí chơi game ngon
Một điều cần lưuý là không sử dụng được cho tất cả sạc dự phòng",5,27/06/2020,{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
4765,Tôi mua máy cũ cũng lâu hết pin mak nếu lỗi mau hết pin tối có quyền đổi máy khác liền chứ lâu hết pin lắm bạn ơi bạn lỗi lại y chắc máy cài cấu hình nhiều hay sao ấy tôi không phải ad nha,5,6/8/2020,{BATTERY#Positive};{OTHERS};
4766,"Sài hơn 2 tháng, cảm ứng loạn xạ, sạc pin nóng khủng khiếp, mạng lâu lâu bị kém, face hoặt mess có khi đang chơi thì bị out dell lí do. Vân tay thì đặt ngoài trướt thế thì cũng đc. Nói chung quá tệ. Hơn 7tr của tôi. Hic",1,13/07/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
4767,Sp qua tuyệt. Tui sai cả tháng vân cứ như mới . Hay tin dùng vin nhá,5,2 tuần trước,{GENERAL#Positive};{SER&ACC#Positive};
4768,Nói chung là không sứng với giá bán tý nào. Thua đt bác Vượng xa. Lướt web xem phim ok. Chứ chơi game thì phải xem lại. Khá thất vọng khi đã mua,3,2/7/2020,{PERFORMANCE#Neutral};{PRICE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
4769,"Máy ngon, nghe nhạc phê vãi, nhân viên tư vấn nhiệt tình. Mỗi lần vào thế giới di động là tốn tiền vãi, nhưng mua được áp mình ưng ý là OK  kkkk",5,16/02/2020,{FEATURES#Positive};{GENERAL#Positive};{SER&ACC#Positive};
4770,"Máy lỗi màn hình do nhà vin sản xuất kém,sóng sánh kém,sạc nhanh nóng kinh khủng,khuyên mua realme c3.",1,9/3/2020,{SCREEN#Negative};{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};
4771,"Sp đẹp giá tốt ....pin xài nguyên ngày ok tốt  ... Giảm giá sản phẩm tốt dễ mua 
Nhân viên phục vụ tốt . vui vẻ",5,22/07/2020,{BATTERY#Positive};{DESIGN#Positive};{PRICE#Positive};{SER&ACC#Positive};
4772,Dùng hơn 1 tháng cẩm nhận. Máy pin khoẻ. Màn hình mượt trong tầm giá. Bắt sóng wifi yếu. Cammera ban ngày thì tạm chứ tối thì kém. Gọi video hay bị đơ. Nói chung với tầm giá là ổn.,4,10/8/2020,{CAMERA#Negative};{FEATURES#Neutral};{BATTERY#Positive};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};
4773,"Chất lượng hơn mong muốn
Mọi thứ quá ổn phù hợp với mọi người
Một sản phẩm chúng ta ko nên phân vân 
Chiến thôi mọi người ơi",5,3 tuần trước,{GENERAL#Positive};{OTHERS};
4774,Pin tụt nhanh so với dùng lượng. Lâu lâu điện thoại bị đơ. Sản phẩm không mượt như giới thiệu! Không xứng đáng với số tiền bỏ ra . Hơi thẤt vọng. Đã mua tại tôn đản,3,21/06/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
4775,"Mình mua máy đc gần 1 tháng camera k như quảng cáo. Chụp mờ k rõ nét . ram 4g nhưng chạy k mượt lắm. Đó là mình k chơi game. Chỉ tải app học tiếng anh :) pin cũng xuống nhanh, chỉ bật wifi thỉnh thoảng nt zalo thì xài đc 1 ngày . nói chung mình hơi thật vọng về sp lần này của ss.",3,30/09/2019,{CAMERA#Negative};{FEATURES#Neutral};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
4776,M hỏi 1 chút. M mua máy a50s khoảng 5 tháng máy còn nguyên. M muốn bán lại cho tgdd thì giá bnhieu b. Phụ kiện trong hộp đủ.,3,8/3/2020,{OTHERS};
4777,"Máy chạy 3g cho ứng dụng chập chờn mới mua chưa được 1 tuần,lúc có 3g lúc không wifi cũng vậy ...",1,30/01/2020,{FEATURES#Negative};
4778,"Mới mua máy này, chơi game chạy rất nhanh, nhiều cảm ứng nhỏ ko nhạy cho lắm thôi,cảm thấy OK",4,10/1/2020,{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
4779,"Máy mình mới mua về dùng rất hay bị chạy quảng cáo và nhảy vào các trang khác ,máy mình dùng mới mà cũng bị đơ",1,24/02/2020,{PERFORMANCE#Negative};
4780,"Dù vốn trước giờ không thích Oppo nhưng xài con này quá ngon, đặc biệt là hơn hẳn S20. Snap 865 hơn hẳn Exynos của Samsung... Mặt lưng cũng đẹp hơn hẳn",5,6/5/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
4781,"Mình mới mua con màu đen cho ông ck, xài OK.
Chờ 8+ giảm tầm 2tr là mua, mà không giảm, nên qua con này.
2 vk ck xài điện thoại cặp lun 😂",5,20/03/2020,{GENERAL#Positive};{SER&ACC#Neutral};{OTHERS};
4782,"mình đã mua sản phẩm hôm 20-3-2020 với giá sốc 790k.sử dụng cho đến nay cảm nhận của mình máy ngon trong tầm giá, ủng hộ hàng việt nam chất lượng cao, cấu hình máy ram 1gb room 16gb hoạt động tốt nghe nhạc, lướt web, xem video hd luôn nhé. chế độ 1 đổi 1 trong 101 ngày, bảo hành 18tháng luôn... quá tuyệt vời.",5,27/03/2020,{SCREEN#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
4783,Riêng Em Là E Cho 5 Sao.. Sản Phẩm Tốt Bền Bin Khũng 5000 mAd.. Cấu Hình Mượt ..!,5,17/03/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
4784,Sản phẩm tốt chơi game ngon nên cảm thấy rất vui  mik khuyên mọi người nên mua con này nhak vì con này pin trâu cam đẹp,5,6/1/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
4785,"Cho bạn nào có ý định mua, máy đẹp, sài mượt, chơi game hay lướt web và coi phim cũng ok, dùng nhiều ứng dụng 1 lúc thì ko lag giật tuy nhiên pin ko trâu như tưởng tượng (đã có sạc nhanh lo), chụp ảnh ko dc tốt cho bạn nào thích chụp hình sống ảo",3,27/04/2020,{CAMERA#Negative};{FEATURES#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};
4786,"Sản phẩm thấy tệ. Pin 4k5 mà tụt chóng mặt, sài cả tháng rồi pin vẫn không khả dĩ như nhân viên tư vấn sau 1thang pin sẽ hoànn thiện. Vân tay k nhạy bọc trong túi dễ bị chạnm trúng cảm biến vân tay báo lỗi. Nói chung k hài lòng",2,24/07/2020,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Positive};
4787,Máy pin trâu sai rất tốt sóng điện thoại và wifi rất khỏe  không có hiệu tượng giực làng gì camera tạm được vân tay rất nhạy . giá thành lại rẻ mới người nên mua và cảm nhận,5,14/04/2020,{CAMERA#Neutral};{FEATURES#Positive};{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};
4788,"Camera thực sự rất tồi còn không nét bằng A51 hay A71,vừa mua xong phải bán đi ngay cho đỡ ức chế",2,21/02/2020,{CAMERA#Negative};{GENERAL#Negative};
4789,"Máy đẹp mạng ổn vô zalo, facebook, yotube tạm đc chơi liên quân đc ở mức thấp camera hơi xấu nhân viên phục vụ tận tình. Nói chung là máy khá ổn trong tầm giá học sinh",5,14/03/2020,{CAMERA#Negative};{FEATURES#Positive};{PERFORMANCE#Neutral};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
4790,Máy mới mua được hơn 1 tháng đã gửi bảo hành rồi ... có ai ở đây bị tình trạng gọi điện thoại cả loa trong và loa ngoài đều không nghe thấy gì ko ạ ... và khi gọi màn hình tắt đen thui bật mãi không lên,3,23/07/2020,{SCREEN#Negative};{FEATURES#Negative};
4791,"Pin trâu, sạc nhanh. Màn 90Hz cực mượt. Chơi game đã, máy mát. Rất đáng tiền. Cho 5 sao",5,15/04/2020,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};
4792,"Mới mua 1 tuần về chơi game hay lên google đều rất lag
Pin cũg tuột rất nhanh loa thì kém 
Ai định mua thì mình khuyên là không nên mua cái này nha
Thật sự không hài lòng về sản phẩm này",1,3/3/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
4793,"cấu hình mạnh mẽ , Chất lượng ảnh ấn tượng , Hiệu năng mạnh mẽ  , sử dụng mượt mà , Thiết kế đẹp mắt , sang trọng , Hệ điều hành chạy ổn định , ít hao pin",5,19/06/2018,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};
4794,"Máy ok trong tầm 3tr5, màn hình đẹp, pin cao có sạc nhanh nên hài lòng. Nhân viên cũng rất nhiệt tình.",5,10/6/2020,{SCREEN#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
4795,Máy này nói chung không bằng vivo S1 pro đâu mấy bạn.lỗi tùm lum à pin tệ camera không bằng vivo s1 pro đâu.chơi games online không mượt VD: PUPG còn vivo s1 pro thì bao mượt pin trâu bò luôn,3,23/06/2020,{CAMERA#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};
4796,"Theo mình nhé, thì với một con máy giá rẻ như này thì tác vụ bình thường là khá ổn, pin trâu, nhìn cũng ok tuy một số lúc hơi lag nhưng vẫn chấp nhận đc
Còn ai muốn máy chơi game tốt thì chi nhiều tiền hơn xíu chứ lấy đâu ra máy 2tr6 đòi chất lượng như máy 30tr",4,1 tuần trước,{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Positive};{GENERAL#Positive};{OTHERS};
4797,"Mình dùng máy đến nay đã hơn 1 năm, phải nói là sản phẩm quá tốt, dùng đến nay vẫn mượt như lúc mới mua, tất cả đều nhạy, cấu hình đến h chiến tất cản các game đều mượt",5,30/05/2020,{FEATURES#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
4798,"Em rất bực mình.Máy mau tuột pin kinh khủng .Tối mới sạc đây xong rút ra để đó ( tắt cả wifi ,dữ liệu,ứng dụng ) sáng còn 61% pin .Thất vọng vô cùng .Cần 1 lời giải thích ạ",1,26/05/2020,{BATTERY#Negative};{GENERAL#Negative};{OTHERS};
4799,"Ko có Google play game thì cũng khó chịu.mình thử tải Google play game về nó buộc đóng và ko thể tham gia game hoặc tài khoản gmail để cập nhật dữ liệu trò chơi.camera đẹp,máy đẹp đáng buồn",1,2/8/2020,{CAMERA#Positive};{PERFORMANCE#Negative};{DESIGN#Positive};{GENERAL#Negative};
4800,Lấy ngày 12/8 xài rất ok tuy về phần hiệu năng hơi yếu như đối với tôi này là ok lắm rồi.,5,3 tuần trước,{PERFORMANCE#Negative};{GENERAL#Positive};
4801,"Mình đã sử dụng được hơn 1 tháng và thấy đây là sản phẩm rất đáng mua,vừa rẻ mà cấu hình lại mạnh mẽ,ngoài việc màn hình ko được sắc nét ra thì ko còn điểm nào để chê cả.",5,16/11/2019,{SCREEN#Negative};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
4802,Sản phẩm tốt. Âm lượng và loa cực chất.mang hình siêu rộng. Lượng pin khủng . Nge nhạc rất hay,5,13/10/2019,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};
4803,Máy mất sóng liên tục. Đã sửa vẫn mất sóng đến nản chẳng muốn nói. Mất sóng bất chấp mình đang ở thủ đô hà nội,1,30/04/2020,{FEATURES#Negative};
4804,"Sài được 1tuan minh có nhận xét vài đều - pin tuột nhanh nhưng nhờ có sạc nhanh, game ổn, liên quân bật cấu hình k dc cao(hơi bị khựng lúc giao tranh) camera tạm,màn hình đẹp,cảm ứng ok, vân tay nhạy, mỏng nhẹ,mua giá 7tr290, mới mấy ngày sục nữa rồi, hơi buồn, nhan viên tgdd  an minh-kien giang vui vẻ phục vụ nhiệt tình,ủng hộ tiếp.",4,17/03/2020,{SCREEN#Positive};{CAMERA#Neutral};{FEATURES#Positive};{BATTERY#Neutral};{PERFORMANCE#Neutral};{DESIGN#Positive};{PRICE#Negative};{SER&ACC#Positive};
4805,"mua máy đc giảm 200k , 2 tuần sau giảm 1tr400k, thất vọng ....máy dùng giật, pin kém, vân tay dùng đc mấy ngày đầu nhạy thôi khoảng 1 tuần sau thì đơ ấn mãi mới đc, thua con J7 prime mình dùng 2 năm ...Mọi người mua thì nên cân nhắc nhá",1,28/03/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Neutral};{SER&ACC#Positive};
4806,"Mới mua đc 3 ngày sản phẩm xài rất ngon mượt và đã, máy màu đen đẹp sang chảnh.",5,25/01/2018,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
4807,Sản phẩn xài được 1 tháng xài rất mượt ok rất hạnh phúc khi mua đc sản phẩm màn hình rất đẹp,5,23/04/2020,{SCREEN#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
4808,"Mọi thứ rất ổn trong tầm giá hàng chính hãng. Trừ mỗi việc pin tụt khá nhanh, camera cao hơn mặt lưng nên dễ trầy.",4,1/4/2020,{BATTERY#Negative};{DESIGN#Negative};{PRICE#Neutral};{GENERAL#Positive};
4809,Có ai gặp lỗi khi bấm phím nguồn để màn hình sáng như tui chưa.. Mỗi lần bấm phải chờ mấy giây màn hình mới sáng.. Hazzz..này do lỗi hay do cài đặt,2,18/05/2020,{PERFORMANCE#Negative};{OTHERS};
4810,"Mới mua 11/5 tạm thời dùng rất oki, pin khỏe chơi game không nóng máy. Mỗi tội cam chụp ảo quá không chân thực.",5,13/05/2020,{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
